revenue_id,revenue_month,customer_id,product_id,revenue_type,opening_mrr_inr,movement_mrr_inr,closing_mrr_inr,recognized_revenue_inr,arr_run_rate_inr
R004849,2025-05-01,C0147,P001,Recurring,120000,0,120000,120000,1440000
R004850,2025-06-01,C0147,P001,Recurring,120000,0,120000,120000,1440000
R004851,2025-07-01,C0147,P001,Recurring,120000,0,120000,120000,1440000
R004852,2025-08-01,C0147,P001,Recurring,120000,0,120000,120000,1440000
R004853,2025-09-01,C0147,P001,Recurring,120000,0,120000,120000,1440000
R004854,2025-10-01,C0147,P001,Recurring,120000,0,120000,120000,1440000
R004855,2025-11-01,C0147,P001,Recurring,120000,0,120000,120000,1440000
R004856,2025-12-01,C0147,P001,Recurring,120000,0,120000,120000,1440000
R004857,2023-06-01,C0148,P002,New,0,380000,380000,380000,4560000
R004858,2023-07-01,C0148,P002,Recurring,380000,0,380000,380000,4560000
R004859,2023-08-01,C0148,P002,Recurring,380000,0,380000,380000,4560000
R004860,2023-09-01,C0148,P002,Recurring,380000,0,380000,380000,4560000
R004861,2023-10-01,C0148,P002,Recurring,380000,0,380000,380000,4560000
R004862,2023-11-01,C0148,P002,Recurring,380000,0,380000,380000,4560000
R004863,2023-12-01,C0148,P002,Recurring,380000,0,380000,380000,4560000
R004864,2024-01-01,C0148,P002,Recurring,380000,0,380000,380000,4560000
R004865,2024-02-01,C0148,P002,Recurring,380000,0,380000,380000,4560000
R004866,2024-03-01,C0148,P002,Recurring,380000,0,380000,380000,4560000
R004867,2024-04-01,C0148,P002,Recurring,380000,0,380000,380000,4560000
R004868,2024-05-01,C0148,P002,Recurring,380000,0,380000,380000,4560000
R004869,2024-06-01,C0148,P002,Recurring,380000,0,380000,380000,4560000
R004870,2024-07-01,C0148,P002,Recurring,380000,0,380000,380000,4560000
R004871,2024-08-01,C0148,P002,Recurring,380000,0,380000,380000,4560000
R004872,2024-09-01,C0148,P002,Recurring,380000,0,380000,380000,4560000
R004873,2024-10-01,C0148,P002,Recurring,380000,0,380000,380000,4560000
R004874,2024-11-01,C0148,P002,Recurring,380000,0,380000,380000,4560000
R004875,2024-12-01,C0148,P002,Recurring,380000,0,380000,380000,4560000
R004876,2025-01-01,C0148,P002,Recurring,380000,0,380000,380000,4560000
R004877,2025-02-01,C0148,P002,Recurring,380000,0,380000,380000,4560000
R004878,2025-03-01,C0148,P002,Recurring,380000,0,380000,380000,4560000
R004879,2025-04-01,C0148,P002,Recurring,380000,0,380000,380000,4560000
R004880,2025-05-01,C0148,P002,Expansion,380000,35000,415000,415000,4980000
R004881,2025-06-01,C0148,P002,Recurring,415000,0,415000,415000,4980000
R004882,2025-07-01,C0148,P002,Recurring,415000,0,415000,415000,4980000
R004883,2025-08-01,C0148,P002,Recurring,415000,0,415000,415000,4980000
R004884,2025-09-01,C0148,P002,Recurring,415000,0,415000,415000,4980000
R004885,2025-10-01,C0148,P002,Recurring,415000,0,415000,415000,4980000
R004886,2025-11-01,C0148,P002,Recurring,415000,0,415000,415000,4980000
R004887,2025-12-01,C0148,P002,Recurring,415000,0,415000,415000,4980000
R004888,2023-06-01,C0149,P002,New,0,400000,400000,400000,4800000
R004889,2023-07-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004890,2023-08-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004891,2023-09-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004892,2023-10-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004893,2023-11-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004894,2023-12-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004895,2024-01-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004896,2024-02-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004897,2024-03-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004898,2024-04-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004899,2024-05-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004900,2024-06-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004901,2024-07-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004902,2024-08-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004903,2024-09-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004904,2024-10-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004905,2024-11-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004906,2024-12-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004907,2025-01-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004908,2025-02-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004909,2025-03-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004910,2025-04-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004911,2025-05-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004912,2025-06-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004913,2025-07-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004914,2025-08-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004915,2025-09-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004916,2025-10-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004917,2025-11-01,C0149,P002,Recurring,400000,0,400000,400000,4800000
R004918,2023-06-01,C0150,P001,New,0,140000,140000,140000,1680000
R004919,2023-07-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004920,2023-08-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004921,2023-09-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004922,2023-10-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004923,2023-11-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004924,2023-12-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004925,2024-01-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004926,2024-02-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004927,2024-03-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004928,2024-04-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004929,2024-05-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004930,2024-06-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004931,2024-07-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004932,2024-08-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004933,2024-09-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004934,2024-10-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004935,2024-11-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004936,2024-12-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004937,2025-01-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004938,2025-02-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004939,2025-03-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004940,2025-04-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004941,2025-05-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004942,2025-06-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004943,2025-07-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004944,2025-08-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004945,2025-09-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004946,2025-10-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004947,2025-11-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004948,2025-12-01,C0150,P001,Recurring,140000,0,140000,140000,1680000
R004949,2023-06-01,C0151,P002,New,0,370000,370000,370000,4440000
R004950,2023-07-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004951,2023-08-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004952,2023-09-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004953,2023-10-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004954,2023-11-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004955,2023-12-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004956,2024-01-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004957,2024-02-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004958,2024-03-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004959,2024-04-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004960,2024-05-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004961,2024-06-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004962,2024-07-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004963,2024-08-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004964,2024-09-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004965,2024-10-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004966,2024-11-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004967,2024-12-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004968,2025-01-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004969,2025-02-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004970,2025-03-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004971,2025-04-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004972,2025-05-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004973,2025-06-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004974,2025-07-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004975,2025-08-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004976,2025-09-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004977,2025-10-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004978,2025-11-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004979,2025-12-01,C0151,P002,Recurring,370000,0,370000,370000,4440000
R004980,2023-06-01,C0152,P001,New,0,95000,95000,95000,1140000
R004981,2023-07-01,C0152,P001,Recurring,95000,0,95000,95000,1140000
R004982,2023-08-01,C0152,P001,Recurring,95000,0,95000,95000,1140000
R004983,2023-09-01,C0152,P001,Recurring,95000,0,95000,95000,1140000
R004984,2023-10-01,C0152,P001,Recurring,95000,0,95000,95000,1140000
R004985,2023-11-01,C0152,P001,Recurring,95000,0,95000,95000,1140000
R004986,2023-12-01,C0152,P001,Recurring,95000,0,95000,95000,1140000
R004987,2024-01-01,C0152,P001,Recurring,95000,0,95000,95000,1140000
R004988,2024-02-01,C0152,P001,Recurring,95000,0,95000,95000,1140000
R004989,2024-03-01,C0152,P001,Recurring,95000,0,95000,95000,1140000
R004990,2024-04-01,C0152,P001,Recurring,95000,0,95000,95000,1140000
R004991,2024-05-01,C0152,P001,Recurring,95000,0,95000,95000,1140000
R004992,2024-06-01,C0152,P001,Recurring,95000,0,95000,95000,1140000
R004993,2024-07-01,C0152,P001,Recurring,95000,0,95000,95000,1140000
R004994,2024-08-01,C0152,P001,Recurring,95000,0,95000,95000,1140000
R004995,2024-09-01,C0152,P001,Recurring,95000,0,95000,95000,1140000
R004996,2024-10-01,C0152,P001,Recurring,95000,0,95000,95000,1140000
R004997,2024-11-01,C0152,P001,Recurring,95000,0,95000,95000,1140000
R004998,2024-12-01,C0152,P001,Recurring,95000,0,95000,95000,1140000
R004999,2025-01-01,C0152,P001,Recurring,95000,0,95000,95000,1140000
R005000,2025-02-01,C0152,P001,Expansion,95000,10000,105000,105000,1260000
R005001,2025-03-01,C0152,P001,Recurring,105000,0,105000,105000,1260000
R005002,2025-04-01,C0152,P001,Recurring,105000,0,105000,105000,1260000
R005003,2025-05-01,C0152,P001,Recurring,105000,0,105000,105000,1260000
R005004,2025-06-01,C0152,P001,Recurring,105000,0,105000,105000,1260000
R005005,2025-07-01,C0152,P001,Recurring,105000,0,105000,105000,1260000
R005006,2025-08-01,C0152,P001,Recurring,105000,0,105000,105000,1260000
R005007,2025-09-01,C0152,P001,Recurring,105000,0,105000,105000,1260000
R005008,2025-10-01,C0152,P001,Recurring,105000,0,105000,105000,1260000
R005009,2025-11-01,C0152,P001,Recurring,105000,0,105000,105000,1260000
R005010,2025-12-01,C0152,P001,Recurring,105000,0,105000,105000,1260000
R005011,2023-06-01,C0153,P001,New,0,150000,150000,150000,1800000
R005012,2023-07-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005013,2023-08-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005014,2023-09-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005015,2023-10-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005016,2023-11-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005017,2023-12-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005018,2024-01-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005019,2024-02-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005020,2024-03-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005021,2024-04-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005022,2024-05-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005023,2024-06-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005024,2024-07-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005025,2024-08-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005026,2024-09-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005027,2024-10-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005028,2024-11-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005029,2024-12-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005030,2025-01-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005031,2025-02-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005032,2025-03-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005033,2025-04-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005034,2025-05-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005035,2025-06-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005036,2025-07-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005037,2025-08-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005038,2025-09-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005039,2025-10-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005040,2025-11-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005041,2025-12-01,C0153,P001,Recurring,150000,0,150000,150000,1800000
R005042,2023-06-01,C0154,P002,New,0,250000,250000,250000,3000000
R005043,2023-07-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005044,2023-08-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005045,2023-09-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005046,2023-10-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005047,2023-11-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005048,2023-12-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005049,2024-01-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005050,2024-02-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005051,2024-03-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005052,2024-04-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005053,2024-05-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005054,2024-06-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005055,2024-07-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005056,2024-08-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005057,2024-09-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005058,2024-10-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005059,2024-11-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005060,2024-12-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005061,2025-01-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005062,2025-02-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005063,2025-03-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005064,2025-04-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005065,2025-05-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005066,2025-06-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005067,2025-07-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005068,2025-08-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005069,2025-09-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005070,2025-10-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005071,2025-11-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005072,2025-12-01,C0154,P002,Recurring,250000,0,250000,250000,3000000
R005073,2023-06-01,C0155,P001,New,0,125000,125000,125000,1500000
R005074,2023-07-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005075,2023-08-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005076,2023-09-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005077,2023-10-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005078,2023-11-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005079,2023-12-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005080,2024-01-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005081,2024-02-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005082,2024-03-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005083,2024-04-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005084,2024-05-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005085,2024-06-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005086,2024-07-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005087,2024-08-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005088,2024-09-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005089,2024-10-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005090,2024-11-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005091,2024-12-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005092,2025-01-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005093,2025-02-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005094,2025-03-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005095,2025-04-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005096,2025-05-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005097,2025-06-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005098,2025-07-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005099,2025-08-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005100,2025-09-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005101,2025-10-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005102,2025-11-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005103,2025-12-01,C0155,P001,Recurring,125000,0,125000,125000,1500000
R005104,2023-06-01,C0156,P001,New,0,170000,170000,170000,2040000
R005105,2023-07-01,C0156,P001,Recurring,170000,0,170000,170000,2040000
R005106,2023-08-01,C0156,P001,Recurring,170000,0,170000,170000,2040000
R005107,2023-09-01,C0156,P001,Recurring,170000,0,170000,170000,2040000
R005108,2023-10-01,C0156,P001,Recurring,170000,0,170000,170000,2040000
R005109,2023-11-01,C0156,P001,Recurring,170000,0,170000,170000,2040000
